   1.0000000000000000              200   4370.0000000000000     
   3.0000000000000000        1.7498583039981044E-003   1.9065261060666925        8.4623889179247572E-004
   3.1059655287322618        1.8749769040390723E-003   1.9065261060666925        9.0226619066638284E-004
   3.2156739552243598        2.0089204366389164E-003   1.9065261060666925        9.6220362942608245E-004
   3.3292574962321346        2.1522735727014307E-003   1.9065261060666925        1.0263275343965210E-003
   3.4468529954360925        2.3056582642709549E-003   1.9065261060666925        1.0949335093515867E-003
   3.5686022069563790        2.4697375564551277E-003   1.9065261060666925        1.1683377873715659E-003
   3.6946518254059528        2.6452197431238796E-003   1.9065261060666925        1.2468785154851570E-003
   3.8251536998800524        2.8328635122867917E-003   1.9065261060666925        1.3309172293780767E-003
   3.9602651907155879        3.0334841599736970E-003   1.9065261060666925        1.4208405247516120E-003
   4.1001490688558144        3.2479600667574314E-003   1.9065261060666925        1.5170615386868170E-003
   4.2449739038313119        3.4772408757819963E-003   1.9065261060666925        1.6200218638179669E-003
   4.3949142193596993        3.7223564128710321E-003   1.9065261060666925        1.7301934483457888E-003
   4.5501507036585132        3.9844268235166361E-003   1.9065261060666925        1.8480806811919423E-003
   4.7108703059600501        4.2646737086817722E-003   1.9065261060666925        1.9742225543039307E-003
   4.8772669425686850        4.5644335968974556E-003   1.9065261060666925        2.1091954966626601E-003
   5.0495410155906377        4.8851706708103945E-003   1.9065261060666925        2.2536154859694479E-003
   5.2279001269311909        5.2284929729361626E-003   1.9065261060666925        2.4081413319743485E-003
   5.4125592113782046        5.5961690981625534E-003   1.9065261060666925        2.5734777734984383E-003
   5.6037407956130689        5.9901466959070481E-003   1.9065261060666925        2.7503789673621517E-003
   5.8016752663703963        6.4125727107395072E-003   1.9065261060666925        2.9396523109961026E-003
   6.0066011480696169        6.8658155233461172E-003   1.9065261060666925        3.1421626330448938E-003
   6.2187653902530293        7.3524891938809376E-003   1.9065261060666925        3.3588367884287451E-003
   6.4384236651766908        7.8754800586960227E-003   1.9065261060666925        3.5906686965305433E-003
   6.6658406759127811        8.4379759901372225E-003   1.9065261060666925        3.8387248634871468E-003
   6.9012904753346884        9.0434986987540638E-003   1.9065261060666925        4.1041504320585582E-003
   7.1450567963692624        9.6959395393444621E-003   1.9065261060666925        4.3881758053158212E-003
   7.3974330131920443        1.0399598294782557E-002   1.9065261060666925        4.6921234274144566E-003
   7.6587243988323896        1.1159233191584763E-002   1.9065261060666925        5.0174180372446302E-003
   7.9292442763577622        1.1980098924427836E-002   1.9065261060666925        5.3655901298114905E-003
   8.2093202460023029        1.2868020411894008E-002   1.9065261060666925        5.7382927393304283E-003
   8.4992881560440416        1.3829437403152416E-002   1.9065261060666925        6.1373034722504403E-003
   8.7994991583321234        1.4871498619554044E-002   1.9065261060666925        6.5645446268536023E-003
   9.1103132457223861        1.6002122083057485E-002   1.9065261060666925        7.0220859748136768E-003
   9.4321068148357909        1.7230114978468193E-002   1.9065261060666925        7.5121683104096004E-003
   9.7652657388916850        1.8565255170386100E-002   1.9065261060666925        8.0372071634014323E-003
   10.110193474162946        2.0018443986197558E-002   1.9065261060666925        8.5998203820190668E-003
   10.467303634806061        2.1601814464801316E-002   1.9065261060666925        9.2028330158119426E-003
   10.837027566606025        2.3328918495524410E-002   1.9065261060666925        9.8493076818139073E-003
   11.219811965471335        2.5214892179362087E-002   1.9065261060666925        1.0542560851114128E-002
   11.616115840724994        2.7276632091962499E-002   1.9065261060666925        1.1286178729147722E-002
   12.026419117330413        2.9533048565398540E-002   1.9065261060666925        1.2084056760446523E-002
   12.451213803399156        3.2005245432348624E-002   1.9065261060666925        1.2940408986547070E-002
   12.891014326336300        3.4716816160482784E-002   1.9065261060666925        1.3859816629452163E-002
   13.346348065368609        3.7694036979257203E-002   1.9065261060666925        1.4847240103796145E-002
   13.817766430769083        4.0966189191562627E-002   1.9065261060666925        1.5908076348683072E-002
   14.305834715756038        4.4565746726060881E-002   1.9065261060666925        1.7048174130930845E-002
   14.811143972217785        4.8528709357959283E-002   1.9065261060666925        1.8273901751598601E-002
   15.334300133051286        5.2894764714367874E-002   1.9065261060666925        1.9592166354222607E-002
   15.875936741648431        5.7707620563357785E-002   1.9065261060666925        2.1010493866444921E-002
   16.436703292225193        6.3015126212009984E-002   1.9065261060666925        2.2537053076324063E-002
   17.017278874447534        6.8869599363365203E-002   1.9065261060666925        2.4180749904390203E-002
   17.618359675531394        7.5327896266141864E-002   1.9065261060666925        2.5951257026009367E-002
   18.240671728221173        8.2451707446627318E-002   1.9065261060666925        2.7859118934402464E-002
   18.884968846184627        9.0307691963050274E-002   1.9065261060666925        2.9915823555170841E-002
   19.552019805756849        9.8967418950508382E-002   1.9065261060666925        3.2133842035784420E-002
   20.242632201214423       0.10850770541001936        1.9063466681178480        3.4526758866579133E-002
   20.957638264717446       0.11901040861010255        1.9059170554858120        3.7109364340172701E-002
   21.697899624358065       0.13056232192124834        1.9055916130390227        3.9897861081983385E-002
   22.464312967141105       0.14325493643654713        1.9053450808767372        4.2909837960972863E-002
   23.257792778673313       0.15718359448068675        1.9051583277899451        4.6164388142276178E-002
   24.079299719823517       0.17244712454050742        1.9050168575980120        4.9682348907307987E-002
   24.929823759061236       0.18914640134444757        1.9049096903455216        5.3486373167813392E-002
